ep-09-01-12-012.xml	 Order of business Mr President , ladies and gentlemen , everyone is aware of the situation in Gaza . That we should discuss __it__ here in Parliament is perfectly natural . 	 Ordre de les travaux à le nom de le groupe Verts / ALE . - Monsieur le Président , chers collègues , la situation à Gaza est connue de tous . Que nous en discutions ici à le Parlement est naturel . 	3	11.5	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , it is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , __it__ ceases to belong to the people who invented it and it is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. 	 À l' occasion de ce dixième anniversaire , nous souhaitons à notre monnaie unique , l' euro , de nombreuses années émaillées de succès et , à notre continent européen , un avenir commun brillant . Président de la Banque Centrale Européenne . - Monsieur le Président , Monsieur le Président , Monsieur le Premier ministre , Mesdames et Messieurs les députés , c' est un immense honneur et un grand plaisir pour moi de participer à cette cérémonie célébrant l' une de les réalisations majeures de l' Europe que constitue l' euro . Jean Monnet , le père fondateur de l' Europe , a dit un jour : " Lorsqu' une idée correspond à la nécessité de l' époque , elle cesse d' appartenir à les hommes qui l' ont inventée et elle est plus forte que ceux qui en ont la charge " , et il a ajouté , " il n' y a pas d' idée prématurée , il y a de les moments opportuns qu' il faut savoir attendre " . 	39	42.24	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , it is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented __it__ and it is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. 	 À l' occasion de ce dixième anniversaire , nous souhaitons à notre monnaie unique , l' euro , de nombreuses années émaillées de succès et , à notre continent européen , un avenir commun brillant . Président de la Banque Centrale Européenne . - Monsieur le Président , Monsieur le Président , Monsieur le Premier ministre , Mesdames et Messieurs les députés , c' est un immense honneur et un grand plaisir pour moi de participer à cette cérémonie célébrant l' une de les réalisations majeures de l' Europe que constitue l' euro . Jean Monnet , le père fondateur de l' Europe , a dit un jour : " Lorsqu' une idée correspond à la nécessité de l' époque , elle cesse d' appartenir à les hommes qui l' ont inventée et elle est plus forte que ceux qui en ont la charge " , et il a ajouté , " il n' y a pas d' idée prématurée , il y a de les moments opportuns qu' il faut savoir attendre " . 	39	42.33	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , it is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented it and __it__ is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. 	 À l' occasion de ce dixième anniversaire , nous souhaitons à notre monnaie unique , l' euro , de nombreuses années émaillées de succès et , à notre continent européen , un avenir commun brillant . Président de la Banque Centrale Européenne . - Monsieur le Président , Monsieur le Président , Monsieur le Premier ministre , Mesdames et Messieurs les députés , c' est un immense honneur et un grand plaisir pour moi de participer à cette cérémonie célébrant l' une de les réalisations majeures de l' Europe que constitue l' euro . Jean Monnet , le père fondateur de l' Europe , a dit un jour : " Lorsqu' une idée correspond à la nécessité de l' époque , elle cesse d' appartenir à les hommes qui l' ont inventée et elle est plus forte que ceux qui en ont la charge " , et il a ajouté , " il n' y a pas d' idée prématurée , il y a de les moments opportuns qu' il faut savoir attendre " . 	39	42.35	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , it is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented it and it is stronger than those who are in control of __it__ ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. 	 À l' occasion de ce dixième anniversaire , nous souhaitons à notre monnaie unique , l' euro , de nombreuses années émaillées de succès et , à notre continent européen , un avenir commun brillant . Président de la Banque Centrale Européenne . - Monsieur le Président , Monsieur le Président , Monsieur le Premier ministre , Mesdames et Messieurs les députés , c' est un immense honneur et un grand plaisir pour moi de participer à cette cérémonie célébrant l' une de les réalisations majeures de l' Europe que constitue l' euro . Jean Monnet , le père fondateur de l' Europe , a dit un jour : " Lorsqu' une idée correspond à la nécessité de l' époque , elle cesse d' appartenir à les hommes qui l' ont inventée et elle est plus forte que ceux qui en ont la charge " , et il a ajouté , " il n' y a pas d' idée prématurée , il y a de les moments opportuns qu' il faut savoir attendre " . 	39	42.45	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented it and it is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. Over the decades , the single European currency was an idea shared only by a few . Many more thought that __it__ would never happen or that it was doomed to failure . 	 Jean Monnet , le père fondateur de l' Europe , a dit un jour : " Lorsqu' une idée correspond à la nécessité de l' époque , elle cesse d' appartenir à les hommes qui l' ont inventée et elle est plus forte que ceux qui en ont la charge " , et il a ajouté , " il n' y a pas d' idée prématurée , il y a de les moments opportuns qu' il faut savoir attendre " . Durant de les décennies , la monnaie unique européenne n' avait été qu' une idée partagée par quelques-uns . Pour d' autres , beaucoup plus nombreux , elle ne pourrait se réaliser ou elle était vouée à l' échec . 	41	44.5	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented it and it is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. Over the decades , the single European currency was an idea shared only by a few . Many more thought that it would never happen or that __it__ was doomed to failure . 	 Jean Monnet , le père fondateur de l' Europe , a dit un jour : " Lorsqu' une idée correspond à la nécessité de l' époque , elle cesse d' appartenir à les hommes qui l' ont inventée et elle est plus forte que ceux qui en ont la charge " , et il a ajouté , " il n' y a pas d' idée prématurée , il y a de les moments opportuns qu' il faut savoir attendre " . Durant de les décennies , la monnaie unique européenne n' avait été qu' une idée partagée par quelques-uns . Pour d' autres , beaucoup plus nombreux , elle ne pourrait __se__ réaliser ou elle était vouée à l' échec . 	41	44.11	 it 	 se	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 Without them , there would be no euro . Since the introduction of the euro , our fellow citizens have known a level of price stability that few in the euro area had achieved before . This price stability is an advantage for all European citizens . __It__ protects income and savings , helps to reduce the cost of financing , and encourages investment , job - creation and medium - and long - term prosperity . 	 Sans eux , il n' y aurait pas d' euro . Depuis l' introduction de l' euro , nos concitoyens bénéficient d' un niveau de stabilité de les prix que seuls quelques pays de la zone euro avaient atteint jusqu' alors . __Cette__ stabilité de les prix est un avantage pour l' ensemble de les citoyens européens , elle protège les revenus et l' épargne , contribue à réduire les coûts de financement , encourage l' investissement , la création d' emplois et la prospérité à moyen et à long terme . 	47	52.1	 it 	 cette	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 This price stability is an advantage for all European citizens . It protects income and savings , helps to reduce the cost of financing , and encourages investment , job - creation and medium - and long - term prosperity . The single currency is a factor for dynamism in the European economy . __It__ has increased price transparency , strengthened trade and promoted economic and financial integration . 	 Cette stabilité de les prix est un avantage pour l' ensemble de les citoyens européens , elle protège les revenus et l' épargne , contribue à réduire les coûts de financement , encourage l' investissement , la création d' emplois et la prospérité à moyen et à long terme . La monnaie unique est un facteur de dynamisme pour l' économie européenne . Elle a amélioré la __transparence__ de les prix , renforcé les échanges commerciaux , favorisé l' intégration économique et financière . 	49	54.1	 it 	 transparence	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 It has increased price transparency , strengthened trade and promoted economic and financial integration . ( DE ) The last few months have demonstrated another advantage of the euro . The financial crisis has shown that , in times of turbulence , __it__ is better to be in a large , safe ship than in a small boat . 	 Elle a amélioré la transparence de les prix , renforcé les échanges commerciaux , favorisé l' intégration économique et financière . ( DE ) Ces derniers mois nous ont montré un autre avantage de l' euro . La crise financière a montré que , en de les temps agités , mieux valait être à bord d' __un__ grand bateau sûr que d' une frêle embarcation . 	51	56.13	 it 	 un	 pleonastic_ref 	pleonastic_ref
ep-09-01-13-005.xml	 Together , we have shown that , even in very difficult circumstances , Europe can make decisions . ( Applause ) We owe the historic success of the euro , not only to the determination and perseverance of visionary leaders - and I mention them - we owe __it__ also to the effective interplay between European institutions . 	 Ensemble , nous avons montré que l' Europe pouvait prendre de les décisions , même en de les temps difficiles . ( Applaudissements ) ( EN ) Nous devons le succès historique de l' euro non seulement à la détermination __et__ à la persévérance de dirigeants visionnaires - et je les cite -, mais aussi à l' interaction efficace entre les institutions européennes . 	57	62.28	 it 	 et	 pleonastic_ref 	pleonastic_ref
ep-09-01-13-005.xml	 The euro is an historic achievement . What matters most today is our responsibility for the future . New challenges are arising . If these challenges are faced with utmost lucidity and audacity , they can generate the powerful ideas which Jean Monnet referred to and which have advanced us so far on the path of stability and prosperity in Europe . Mr President , Mr Giscard d' Estaing , Mr Trichet , Mr Almunia , ladies and gentlemen , over the last 50 years Europe has often proved its capacity for setting out grand ambitions and for developing the spirit and the determination needed to implement in practice the ambitions __it__ cherishes . 	 L' euro est un accomplissement historique . Ce qui importe le plus aujourd'hui , c' est notre responsabilité pour l' avenir . De nouveaux défis surgissent . Si ces défis sont relevés avec une lucidité et une audace optimales , ils peuvent générer les idées puissantes à lesquelles Jean Monnet faisait référence , ces idées qui nous ont menés si loin sur la voie de la stabilité et de la prospérité en Europe . président de l' Eurogroupe . - Monsieur le Président de le Parlement européen , Monsieur le Président de la République , Monsieur le Président , Monsieur le Commissaire , Mesdames et Messieurs les Députés , à le fil de les cinquante dernières années , l' Europe , souvent , a démontré sa capacité de formuler de grandes ambitions et aussi de développer l' esprit et la détermination nécessaires pour mettre en œuvre , d' une façon conséquente , les ambitions qu' elle nourrit . 	78	90.50	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 The European Union itself is the best example of this , along with the internal market and enlargement , in other words , with the renewal of ties between Europe 's geography and history , and along with the Economic and Monetary Union , whose 10th anniversary we celebrate today . The path which led to the creation of the Economic and Monetary Union and the introduction of our single currency was a long one , and the genesis of the Economic and Monetary Union after the initial impulse of the Werner report in 1970 demonstrates this . __It__ was a long genesis which went via the monetary snake , the European Monetary System , the creation of the ecu in 1979 , the 1989 Delors plan , the Maastricht Treaty in 1992 , and also the Danish ' no ' and the French ' yes ' , which at the time was said to be small , without forgetting the 1993 crisis in the European Monetary System . 	 L' Union européenne elle-même en est le meilleur exemple , tout comme le marché intérieur , tout comme l' élargissement , c'est-à-dire , les retrouvailles entre la géographie et l' histoire européennes , tout comme l' Union économique et monétaire dont nous célébrons aujourd'hui le dixième anniversaire . La route qui a mené à la création de l' Union économique et monétaire et à l' introduction de notre monnaie unique fut longue , et la genèse de l' Union économique et monétaire , avec l' impulsion initiale donnée par le rapport Werner dès 1970 , le prouve . Longue genèse __qui__ est passée par le serpent monétaire , par le système monétaire européen , par la création de l' Écu en 1979 , par le plan Delors de 1989 , le traité de Maastricht de 1992 , tout comme par le Non danois et le Oui français , qu' à l' époque on a qualifié de petit , sans oublier la crise de le système monétaire européen de 1993 . 	81	93.1	 it 	 qui	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 It was a long genesis which went via the monetary snake , the European Monetary System , the creation of the ecu in 1979 , the 1989 Delors plan , the Maastricht Treaty in 1992 , and also the Danish ' no ' and the French ' yes ' , which at the time was said to be small , without forgetting the 1993 crisis in the European Monetary System . The journey has not been without its difficulties and shocks . At the time , there were many who criticised the single currency both in the political and academic worlds , without mentioning the notable number of central bankers who felt that the Economic and Monetary Union could not or should not be achieved and that if , despite everything , __it__ were to come into being , the single currency , in brief , would be weak and without a future . 	 Longue genèse qui est passée par le serpent monétaire , par le système monétaire européen , par la création de l' Écu en 1979 , par le plan Delors de 1989 , le traité de Maastricht de 1992 , tout comme par le Non danois et le Oui français , qu' à l' époque on a qualifié de petit , sans oublier la crise de le système monétaire européen de 1993 . Tout ce voyage ne s' est pas fait sans difficultés ni sans heurts . Nombreux furent à l' époque les détracteurs de la monnaie unique , que ce soit dans les milieux politiques ou académiques , sans oublier un nombre impressionnant de banquiers centraux , qui estimaient que l' Union économique et monétaire ne pouvait pas se faire ou ne devait pas se faire et que , si elle devait se réaliser malgré tout , la monnaie unique , in fine , serait faible et sans lendemain . 	83	95.51	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 The journey has not been without its difficulties and shocks . At the time , there were many who criticised the single currency both in the political and academic worlds , without mentioning the notable number of central bankers who felt that the Economic and Monetary Union could not or should not be achieved and that if , despite everything , it were to come into being , the single currency , in brief , would be weak and without a future . __It__ is important for me to take advantage of the 10th anniversary of this key event in European integration to pay homage , in my turn , to those men who created the euro , such as Pierre Werner , Helmut Kohl , François Mitterrand , Jacques Delors , Valéry Giscard d' Estaing and others . 	 Tout ce voyage ne s' est pas fait sans difficultés ni sans heurts . Nombreux furent à l' époque les détracteurs de la monnaie unique , que ce soit dans les milieux politiques ou académiques , sans oublier un nombre impressionnant de banquiers centraux , qui estimaient que l' Union économique et monétaire ne pouvait pas se faire ou ne devait pas se faire et que , si elle devait se réaliser malgré tout , la monnaie unique , in fine , serait faible et sans lendemain . __Il__ m' importe de profiter de le dixième anniversaire de cet événement phare de l' intégration européenne pour rendre hommage , à mon tour , à ces hommes qui ont créé l' euro , comme Pierre Werner , Helmut Kohl , François Mitterrand , Jacques Delors , Valéry Giscard d' Estaing et d' autres . 	84	96.1	 it 	 il	 pleonastic_ref 	pleonastic_ref
ep-09-01-13-005.xml	 I would like , once again , to applaud their vision , their determination and their unfailing commitment to Europe . Those I have mentioned , and many others who accompanied them , could not have imagined the rapid success of their political project . Since 1 January of this year , 16 Member States have been participating in the Economic and Monetary Union and the euro is the currency of almost 330 million European citizens . The euro , then , has become the most tangible sign of European integration . As a tangible sign recognised around the world , the euro is a measure of stability . __It__ is protecting its citizens from the most serious consequences of the economic crisis . 	 Je voudrais ici , une fois de plus , saluer leur vision , leur détermination et leur engagement européen sans faille . Ceux que j' ai cités et beaucoup d' autres qui les ont accompagnés n' auraient pas pu s' imaginer le succès si rapide de leur projet politique . __Depuis__ le 1er janvier de l' année en cours , seize États membres participent à l' Union économique et monétaire et l' euro est la monnaie de presque 330 millions de citoyens européens . Ainsi , l' euro est devenu le signe le plus tangible de l' intégration européenne . Signe tangible reconnu partout dans le monde , l' euro est un gage de stabilité . Il protège ses citoyens de les conséquences les plus graves de la crise économique . 	87	102.1	 it 	 depuis	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 Those I have mentioned , and many others who accompanied them , could not have imagined the rapid success of their political project . Since 1 January of this year , 16 Member States have been participating in the Economic and Monetary Union and the euro is the currency of almost 330 million European citizens . The euro , then , has become the most tangible sign of European integration . As a tangible sign recognised around the world , the euro is a measure of stability . It is protecting its citizens from the most serious consequences of the economic crisis . After 10 years , __it__ has to be recognised that the euro is an unquestionable success . 	 Ceux que j' ai cités et beaucoup d' autres qui les ont accompagnés n' auraient pas pu s' imaginer le succès si rapide de leur projet politique . Depuis le 1er janvier de l' année en cours , seize États membres participent à l' Union économique et monétaire et l' euro est la monnaie de presque 330 millions de citoyens européens . Ainsi , l' euro est devenu le signe le plus tangible de l' intégration européenne . Signe tangible reconnu partout dans le monde , l' euro est un gage de stabilité . Il protège ses citoyens de les conséquences les plus graves de la crise économique . Après dix __ans__ , force est de constater que l' euro est un succès incontestable . 	88	103.5	 it 	 ans	 unknown_ref 	pleonastic_ref
ep-09-01-13-005.xml	 The euro area economies are better protected against negative economic developments because being part of the euro area is a mark of quality certifying that its members have a real capacity for implementing prudent macroeconomic policies and policies based on sustained growth and prosperity for its citizens . The protection afforded by the euro is therefore directly linked to our credibility , which rests on the ability to implement such policies . This credibility is the foundation of the benefits of Economic and Monetary Union and we must maintain __it__ to continue fully to profit from the benefits of the single currency . 	 Les économies de l' espace euro sont mieux protégées contre les développements économiques négatifs parce que l' appartenance à l' espace euro est une marque de qualité certifiant à ses membres une réelle capacité de mettre en œuvre de les politiques macroéconomiques prudentes et de les politiques orientées vers la pérennité de la croissance et de la prospérité de ses citoyens . La protection que confère l' euro est donc directement liée à notre crédibilité , qui repose sur la capacité de mettre en œuvre ces politiques là . Cette crédibilité est le fondement de les bénéfices de l' Union économique et monétaire et nous devrons la préserver pour continuer à profiter pleinement de les avantages de la monnaie unique . 	96	111.18	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 This balancing demands the active cooperation of the major economies in America , Asia and Europe . Despite noticeable progress , the euro 's international image remains , too often , overly fragmented and national interests too often win out over the common interest , preventing the euro area from fully assuming the political responsibility that corresponds to its economic importance and from achieving all of the economic benefits deriving from Economic and Monetary Union . Economic and Monetary Union is , of course , an economic project , but __it__ is , first of all , a political project . 	 Ce rééquilibrage exige la collaboration active de les grandes économies en Amérique , en Asie et en Europe . Or , malgré de les progrès notables , la représentation internationale de l' euro reste encore souvent trop fragmentée et de les intérêts nationaux l' emportent trop souvent sur l' intérêt commun , empêchant l' espace euro d' assumer pleinement la responsabilité politique correspondant à son poids économique et de réaliser l' ensemble de les bénéfices économiques conférés par l' Union économique et monétaire . L' Union économique et monétaire est un projet économique , certes , mais elle est d' abord un projet politique . 	103	118.15	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 The euro has given us low inflation and low interest rates , thanks to a macroeconomic framework directed at stability . The euro has provided a clear boost to trade and investment among its Member States . The euro has also facilitated the creation of 16 million jobs over the last 10 years in the euro area , three times the corresponding figure from the previous decade . The euro has encouraged financial integration and the development of the single market ; __it__ has protected the members of the euro area from external disruption ; and it has been and continues to be a pole of stability , not just for the European economy , but also for the global economy . 	 L' euro nous a donné un faible taux d' inflation et d' intérêt , grâce à un cadre macroéconomique axé sur la stabilité . L' euro a donné un élan manifeste à les échanges commerciaux et à les investissements entre les États membres . L' euro a facilité la création de 16 millions d' emplois à le cours de les 10 dernières années dans la zone euro , soit trois fois plus qu' à le cours de la précédente décennie . L' euro a encouragé l' intégration financière et le développement de le marché unique ; il a protégé les membres de la __zone__ euro de les perturbations extérieures ; et il a été et continue d' être un pôle de stabilité , non seulement pour l' économie européenne , mais aussi pour l' économie mondiale . 	115	131.15	 it 	 zone	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 The euro has given us low inflation and low interest rates , thanks to a macroeconomic framework directed at stability . The euro has provided a clear boost to trade and investment among its Member States . The euro has also facilitated the creation of 16 million jobs over the last 10 years in the euro area , three times the corresponding figure from the previous decade . The euro has encouraged financial integration and the development of the single market ; it has protected the members of the euro area from external disruption ; and __it__ has been and continues to be a pole of stability , not just for the European economy , but also for the global economy . 	 L' euro nous a donné un faible taux d' inflation et d' intérêt , grâce à un cadre macroéconomique axé sur la stabilité . L' euro a donné un élan manifeste à les échanges commerciaux et à les investissements entre les États membres . L' euro a facilité la création de 16 millions d' emplois à le cours de les 10 dernières années dans la zone euro , soit trois fois plus qu' à le cours de la précédente décennie . L' euro a encouragé l' intégration financière et le développement de le marché unique ; il a protégé les membres de la zone euro de les perturbations extérieures ; et il a été et continue d' être un pôle de stabilité , non seulement pour l' économie européenne , mais aussi pour l' économie mondiale . 	115	131.29	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 The spread of their public debt securities would be much greater than currently , and their margins for combating the crisis through fiscal stimuli would be narrower . The Stability and Growth Pact , reformed in 2005 , has encouraged governments to sort out their public accounts , leading in 2007 to the lowest budget deficit for 25 years , which is now enabling them to face the crisis in a better situation . Throughout this crisis , the actions of the European Central Bank have done nothing but reinforce the solid reputation that __it__ had already earned in the early years of Economic and Monetary Union . 	 Les écarts de leurs fonds publics seraient beaucoup plus importants qu' à l' heure actuelle , tandis que leurs marges de manœuvre pour combattre la crise à le moyen de mesures de relance budgétaire seraient plus étroites . Le Pacte de stabilité et de croissance , réformé en 2005 , a encouragé les gouvernements à assainir leurs comptes publics , pour parvenir , en 2007 , à le déficit budgétaire le plus bas de ces 25 dernières années , ce qui leur permet aujourd'hui de faire face à la crise dans de meilleures conditions . L' attitude de la Banque centrale européenne tout à le long de cette crise n' a fait que conforter sa solide réputation acquise durant __les__ premières années de l' Union économique et monétaire . 	121	138.21	 it 	 les	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 The crisis has opened up a new chapter for the global economy , in which the Economic and Monetary Union must continue to play a relevant role in serving the common interests and ambitions of all Europeans . Mr President , Mr Juncker , Mr Trichet , ladies and gentlemen , everyone who has been involved in creating the European currency is grateful to you , Mr President , and to you , ladies and gentlemen , for this very fine initiative which you have taken in commemorating the 10th anniversary of the birth of the euro . I am one of those people who think that __it__ is better to avoid the ever -increasing number of commemoration ceremonies , but this one is justified because it marks the greatest contribution to European integration since the election of the European Parliament by universal suffrage in 1979 . 	 La crise a ouvert un nouveau chapitre de l' histoire de l' économie mondiale , à le sein de lequel l' Union économique et monétaire doit continuer à jouer un rôle de premier plan à le service de les intérêts et de les ambitions de tous les Européens . ancien Président de la République française . - Monsieur le Président de le Parlement européen , Messieurs les présidents , Mesdames et Messieurs les députés européens . Tous ceux qui ont travaillé à la naissance de la monnaie européenne vous sont très reconnaissants , cher Monsieur le Président Hans-Gert Pöttering , et vous , Mesdames et Messieurs les députés européens , de la très heureuse initiative que vous avez prise de commémorer le dixième anniversaire de la naissance de l' euro . Je suis de ceux qui pensent qu' __il__ vaut mieux éviter de multiplier les commémorations mais celle-ci est justifiée car c' est la plus grande contribution à l' intégration européenne depuis l' élection de le Parlement européen à le suffrage universel en 1979 . 	132	149.10	 it 	 il	 pleonastic_ref 	pleonastic_ref
ep-09-01-13-005.xml	 The crisis has opened up a new chapter for the global economy , in which the Economic and Monetary Union must continue to play a relevant role in serving the common interests and ambitions of all Europeans . Mr President , Mr Juncker , Mr Trichet , ladies and gentlemen , everyone who has been involved in creating the European currency is grateful to you , Mr President , and to you , ladies and gentlemen , for this very fine initiative which you have taken in commemorating the 10th anniversary of the birth of the euro . I am one of those people who think that it is better to avoid the ever -increasing number of commemoration ceremonies , but this one is justified because __it__ marks the greatest contribution to European integration since the election of the European Parliament by universal suffrage in 1979 . 	 La crise a ouvert un nouveau chapitre de l' histoire de l' économie mondiale , à le sein de lequel l' Union économique et monétaire doit continuer à jouer un rôle de premier plan à le service de les intérêts et de les ambitions de tous les Européens . ancien Président de la République française . - Monsieur le Président de le Parlement européen , Messieurs les présidents , Mesdames et Messieurs les députés européens . Tous ceux qui ont travaillé à la naissance de la monnaie européenne vous sont très reconnaissants , cher Monsieur le Président Hans-Gert Pöttering , et vous , Mesdames et Messieurs les députés européens , de la très heureuse initiative que vous avez prise de commémorer le dixième anniversaire de la naissance de l' euro . Je suis de ceux qui pensent qu' il vaut mieux éviter de multiplier les commémorations mais celle-ci est justifiée car c' est la plus grande contribution à l' intégration européenne depuis __l'__ élection de le Parlement européen à le suffrage universel en 1979 . 	132	149.29	 it 	 l'	 nominal_ref 	nominal_ref
ep-09-01-13-005.xml	 I am one of those people who think that it is better to avoid the ever -increasing number of commemoration ceremonies , but this one is justified because it marks the greatest contribution to European integration since the election of the European Parliament by universal suffrage in 1979 . We have certainly come a long way and perhaps this pleasant , friendly gathering does not paint the whole picture . I would like to pay tribute to all those who mapped out this course and those who have followed __it__ . We can find its distant origins in the report from the Luxembourg prime minister , Pierre Werner , your predecessor , in 1970 . 	 Je suis de ceux qui pensent qu' il vaut mieux éviter de multiplier les commémorations mais celle-ci est justifiée car c' est la plus grande contribution à l' intégration européenne depuis l' élection de le Parlement européen à le suffrage universel en 1979 . Le chemin a été long à parcourir et peut-être que cette réunion sympathique et chaleureuse n' en donne pas toute l' image . Je voudrais rendre hommage à tous ceux qui ont tracé ce chemin et qui __l'__ ont suivi . On peut trouver son origine lointaine dans le rapport de le Premier ministre luxembourgeois , Pierre Werner , votre prédécesseur , en 1970 . 	134	151.20	 it 	 l'	 nominal_ref 	nominal_ref
ep-09-01-13-005.xml	 We have certainly come a long way and perhaps this pleasant , friendly gathering does not paint the whole picture . I would like to pay tribute to all those who mapped out this course and those who have followed it . We can find its distant origins in the report from the Luxembourg prime minister , Pierre Werner , your predecessor , in 1970 . __It__ was , however , the monetary crisis in the years that followed and the currency flotation which triggered action in this area . 	 Le chemin a été long à parcourir et peut-être que cette réunion sympathique et chaleureuse n' en donne pas toute l' image . Je voudrais rendre hommage à tous ceux qui ont tracé ce chemin et qui l' ont suivi . On peut trouver son origine lointaine dans le rapport de le Premier ministre luxembourgeois , Pierre Werner , votre prédécesseur , en 1970 . Mais __c'__ est la crise monétaire de les années suivantes et le flottement de les monnaies qui ont déclenché le mouvement . 	135	153.1	 it 	 c'	 unknown_ref 	pleonastic_ref
ep-09-01-13-005.xml	 What fine words can we use in our anniversary toasts ? First of all , the euro 's success has exceeded expectations , not only of all its opponents , of course , but even of all its supporters . I will not go into detail as you have only given me five minutes . During the conversations which I had with the most eminent monetary experts between 1995 and 2000 , they were all sceptical about the possibility of introducing the euro and making __it__ a success . 	 Quels sont nos toasts d' anniversaire? D' abord , la réussite de l' euro a dépassé les anticipations , non seulement de tous ses adversaires bien entendu , mais même de tous ses promoteurs . Je ne veux pas entrer dans les détails , vous m' avez donné cinq minutes . Lors de les conversations que j' ai eues avec les plus grands experts monétaires dans les années 1995-2000 , ils étaient tous sceptiques sur la possibilité d' introduire et de réussir l' euro . 	146	168.31	 it 	 empty	 unknown_ref 	nominal_ref
ep-09-01-13-005.xml	 The euro is Europe 's currency and must express its distinct culture , promoting a rational and stable model among the world 's other currencies . Finally , I do not think that the general public will need to wait too long for banking regulation to be restored in the euro area . __It__ seems to me that we could call on the European Central Bank to carry out this process of restoring order and supervise its implementation , according to Article 106 ( 5 ) of the Maastricht Treaty . 	 L' euro est la monnaie de le continent européen et doit exprimer sa culture particulière de raison et de stabilité dans le concert de les autres monnaies mondiales . Enfin , je ne crois pas qu' il faille faire attendre trop longtemps à l' opinion publique la remise en ordre de la régulation bancaire de la zone euro . __Il__ me semble qu' on pourrait faire appel , conformément à l' article 106 , paragraphe 5 , de le traité de Maastricht , à la Banque centrale européenne pour conduire cette mise en ordre et superviser son application . 	156	179.1	 it 	 il	 nominal_ref 	pleonastic_ref
