doc;sent_text;sent_id;position;pron;automatic_an;manual_an;fr_trad;automatic_impro_align
ep-09-01-13-004.xml ; Let us safeguard this development , which is also something this proposal does . on behalf of the UEN Group . - Mr President , I wish to begin by congratulating Mr Klinz , the rapporteur , on his excellent report . He has worked extremely hard to get an agreed compromise , and I congratulate him on that . The revised UCITS directive will , when __it__ enters into effect , serve to reduce much burdensome red tape and unnecessary costs . ;121; 142.8 ; it ; unknown_ref ;nominal_ref; .;unknown_ref
ep-09-01-13-004.xml ; The revised UCITS directive will , when it enters into effect , serve to reduce much burdensome red tape and unnecessary costs . During compromise negotiations , certain specific concerns of some Member States were recognised , allowing for the production of a strong and widely supported proposal . I believe __it__ not only protects consumers but is also good for investors . ;123; 144.3 ; it ; unknown_ref ;nominal_ref; tout;unknown_ref
ep-09-01-13-004.xml ; During compromise negotiations , certain specific concerns of some Member States were recognised , allowing for the production of a strong and widely supported proposal . I believe it not only protects consumers but is also good for investors . As some speakers have already said , an open market is a positive thing and can be a very good thing for all of us if __it__ is well regulated . ;124; 145.27 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-004.xml ; UCITS revision is yet another recognition that the financial markets of today are so integrated that we need common rules and standards for the effective regulation and operation of the global financial services industry . That is recognised not only in Europe but also globally , as we go through unprecedented financial times . __it__ is very important that we work together at a global level to try and resolve the problems . ;127; 148.1 ; it ; pleonastic_ref ;pleonastic_ref; il;pleonastic_ref
ep-09-01-13-004.xml ; It is very important that we work together at a global level to try and resolve the problems . Let me just say that today is a great occasion : we celebrate the 10th anniversary of the euro currency , which itself serves as an illustration of the importance of economic cooperation . __it__ is fortunate that my own country , Ireland , is a member of the euro zone as the current currency has been a source of stability for Ireland and other countries at a time of unprecedented turbulence and during the current global recession . ;129; 150.1 ; it ; pleonastic_ref ;pleonastic_ref; chance;pleonastic_ref
ep-09-01-13-004.xml ; If Ireland were not in the euro zone , we would probably be in the unfortunate position of Iceland - but that is not the case . I would like to remind some of the Irish Members in this House - Sinn Féin in particular - that if they had had their way , we would not be in the euro . They described __it__ at the time as a backward step . Ireland would not be in the monetary union and Ireland 's economic position would be as bad as Iceland 's . ;132; 153.3 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-004.xml ; Personally , I would have liked to have seen that go even further to allow UCITS with different investment objectives to be able to merge more easily , provided that the investor was adequately protected and informed of such changes . Thirdly , the management passport is a vitally important new provision which will allow for greater economies of scale , greater efficiency and the reduction of red tape . This must only be in the interests of the investor . The revision will therefore be good for the industry but , even more importantly , __it__ will be good for the investor and the saver , not just in Europe but all over the world . ;145; 168.16 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-004.xml ;" ( FR ) Mr President , Mr Klinz , thank you for your work , your commitment and your negotiating skills . UCITS are in some way a trade mark for the European financial markets ; they are a good export product . However , there are imbalances in the European Union , as __it__ is an area in which there are producer countries and consumer countries , so there are different strategies . ";149; 172.12 ; it ; unknown_ref ;nominal_ref; déséquilibres;unknown_ref
ep-09-01-13-004.xml ; One of the aims in revising this directive is to organise , in these conditions , an internal market in UCITS which really works . Now , there are four questions at this stage : the first , which has already been raised in this debate , is evidently that of the management passport and I heard the Commissioner tell us about his fear of seeing this passport badly prepared . However , Mr McCreevy , there needs to be a will to prepare __it__ : I have sometimes had the impression that it was not something the Commissioner was set on achieving . ;152; 175.14 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-004.xml ; One of the aims in revising this directive is to organise , in these conditions , an internal market in UCITS which really works . Now , there are four questions at this stage : the first , which has already been raised in this debate , is evidently that of the management passport and I heard the Commissioner tell us about his fear of seeing this passport badly prepared . However , Mr McCreevy , there needs to be a will to prepare it : I have sometimes had the impression that __it__ was not something the Commissioner was set on achieving . ;152; 175.23 ; it ; unknown_ref ;event_ref; empty;unknown_ref
ep-09-01-13-004.xml ; I am therefore pleased about the negotiations that have begun on the initiative of the European Parliament and the Council to ensure that , when the UCITS Directive is revised , we will adopt a real management passport which will allow the European Union 's internal market to function in normal conditions . The second observation relates to the issue of retention . If , when the Capital Requirements Directive is revised , we require the banks to hold 5 % of the securitisations that they place on the market , __it__ will be necessary immediately to harmonise , and under similar conditions , the retention obligations in the UCITS field , because the same risks must lead to the same rules . ;155; 178.29 ; it ; unknown_ref ;event_ref; ,;nominal_ref
ep-09-01-13-004.xml ; In order to increase the benefits and competition in the European fund industry , costs to investors should be restricted , guaranteeing them at the same time the same high level of protection . I agree with the rapporteur that the existing prospectus should be replaced by a free document containing key information for investors . __it__ is also extremely important to continue work on the directive in the area of taxation of fund mergers in order to remove tax barriers . ;174; 199.1 ; it ; pleonastic_ref ;pleonastic_ref; par;pleonastic_ref
ep-09-01-13-004.xml ; It is also extremely important to continue work on the directive in the area of taxation of fund mergers in order to remove tax barriers . Furthermore , and like the rapporteur , I take the position that practical use of the management company passport , which is intended to give management companies the right to offer group portfolio management services in the whole of the EU , would contribute to the creation of a true common market for the fund industry . Member of the Commission . - Mr President , once again I express my appreciation and admiration for the efficient handling of this file by Parliament . __it__ is a result of a remarkably quick consensus . ;176; 202.1 ; it ; unknown_ref ;event_ref; membre;unknown_ref
ep-09-01-13-004.xml ; This sector is an example of the fact that , though we talk about the internal market , in many cases we do not yet have one . That is crucial . No one disputes that __it__ will lead to a completely new and very ambitious level of cooperation , including between the supervisory bodies , but we need to achieve that in any case . ;189; 216.5 ; it ; unknown_ref ;nominal_ref; cause;unknown_ref
ep-09-01-13-004.xml ; That , however , is not the end of things : the industry itself also needs to do its own homework . The Commission , and we here in Parliament too , have deliberately chosen not to raise the issue of fund processing at all , because we are working on the assumption that the industry will keep its promise to deal with this matter on its own , without legislative pressure . __it__ has been working on this for quite some time now , and we still have nothing concrete to show for it . ;195; 222.1 ; it ; event_ref ;nominal_ref; cela;event_ref
ep-09-01-13-004.xml ; That , however , is not the end of things : the industry itself also needs to do its own homework . The Commission , and we here in Parliament too , have deliberately chosen not to raise the issue of fund processing at all , because we are working on the assumption that the industry will keep its promise to deal with this matter on its own , without legislative pressure . It has been working on this for quite some time now , and we still have nothing concrete to show for __it__ . ;195; 222.22 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-004.xml ; The Commission , and we here in Parliament too , have deliberately chosen not to raise the issue of fund processing at all , because we are working on the assumption that the industry will keep its promise to deal with this matter on its own , without legislative pressure . It has been working on this for quite some time now , and we still have nothing concrete to show for it . I hope that __it__ will soon be able to put something on the table , otherwise we will have no choice but to take further action in the foreseeable future . ;196; 223.4 ; it ; unknown_ref ;nominal_ref; sera;nominal_ref
ep-09-01-13-005.xml ;" In a European Union that was growing ever closer economically , the creation of the euro was a logical development in strengthening the common market and simplifying trade within the internal market ; even so , when the currencies of 11 sovereign states were replaced by a single currency 10 years ago , there was a great deal of scepticism as to whether the planned single currency would be a success . Its introduction required courage and decisiveness . Ten years on , we can see not only that the euro is just as trusted as the currencies previously used in the euro area , but also that __it__ has , without doubt , brought about considerable advantages for people and businesses in the European Union . ";9; 9.30 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; Particularly in the recent months of the global financial crisis , the euro has proven to be an important stabilising factor : the single currency has protected us from the worst effects of the most serious financial crisis since the 1930s . Without the European Central Bank and the European System of Central Banks acting as a stabilising factor , the situation in the European Union last autumn would have been considerably worse . Just look at Ireland , a country that was particularly badly affected by the financial crisis : its membership of the monetary union protected __it__ from a crisis of even greater proportions . ;14; 14.25 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ;" Without the European Central Bank and the European System of Central Banks acting as a stabilising factor , the situation in the European Union last autumn would have been considerably worse . Just look at Ireland , a country that was particularly badly affected by the financial crisis : its membership of the monetary union protected it from a crisis of even greater proportions . Monetary union represents a hopefully irreversible step towards deeper economic and political integration ; __it__ means being part of a ' Union with a common purpose '. ";15; 15.15 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ;" Monetary union represents a hopefully irreversible step towards deeper economic and political integration ; it means being part of a ' Union with a common purpose '. Like a family , all the members of the euro area talk to each other and adopt the best approach to benefit each and every one . However , the creation of the euro was not just a decision with economic and financial effects ; __it__ also sent a very clear signal that the European Union is in a position to implement far - reaching decisions in order to build a common , prosperous future . ";17; 17.19 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ;" Like a family , all the members of the euro area talk to each other and adopt the best approach to benefit each and every one . However , the creation of the euro was not just a decision with economic and financial effects ; it also sent a very clear signal that the European Union is in a position to implement far - reaching decisions in order to build a common , prosperous future . Today , the single currency is seen , by many citizens in the euro area , as one of the most positive results of European integration . In order to ensure that this continues to be the case , we must hold tight to the stability of our common currency : __it__ is the only way of making sure that the euro continues , in future , to be a stabilising factor and a point of stability in a turbulent world . ";18; 19.25 ; it ; unknown_ref ;event_ref; empty;unknown_ref
ep-09-01-13-005.xml ; Today , the single currency is seen , by many citizens in the euro area , as one of the most positive results of European integration . In order to ensure that this continues to be the case , we must hold tight to the stability of our common currency : it is the only way of making sure that the euro continues , in future , to be a stabilising factor and a point of stability in a turbulent world . Today , well over half of the Member States of the European Union have introduced the euro . A few days ago , we welcomed Slovakia as the 16th member of the euro , and I am confident that , by the time we are celebrating the next big birthday of the euro , __it__ will have even more members . ;20; 21.37 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; ( Applause ) I agree with Helmut Kohl , who , along with François Mitterrand and Jacques Delors and others - we just saw Jacques Santer in the film - contributed to the ultimate introduction of the euro , when he said in 1998 that ' ... a currency is of course a means of payment . But a currency is also far more than a means of payment . __it__ has something to do with cultural identity and it is a measure of political stability ... Imagine what a marvellous achievement it is that in the European Union ... , with all our intelligence , creativity and colourful variety , and in spite of all the difficulties ... , millions of our people should have a single currency . ' ;28; 30.1 ; it ; nominal_ref ;nominal_ref; elle;nominal_ref
ep-09-01-13-005.xml ; ( Applause ) I agree with Helmut Kohl , who , along with François Mitterrand and Jacques Delors and others - we just saw Jacques Santer in the film - contributed to the ultimate introduction of the euro , when he said in 1998 that ' ... a currency is of course a means of payment . But a currency is also far more than a means of payment . It has something to do with cultural identity and __it__ is a measure of political stability ... Imagine what a marvellous achievement it is that in the European Union ... , with all our intelligence , creativity and colourful variety , and in spite of all the difficulties ... , millions of our people should have a single currency . ' ;28; 30.10 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; ( Applause ) I agree with Helmut Kohl , who , along with François Mitterrand and Jacques Delors and others - we just saw Jacques Santer in the film - contributed to the ultimate introduction of the euro , when he said in 1998 that ' ... a currency is of course a means of payment . But a currency is also far more than a means of payment . It has something to do with cultural identity and it is a measure of political stability ... Imagine what a marvellous achievement __it__ is that in the European Union ... , with all our intelligence , creativity and colourful variety , and in spite of all the difficulties ... , millions of our people should have a single currency . ' ;28; 31.6 ; it ; pleonastic_ref ;pleonastic_ref; de;pleonastic_ref
ep-09-01-13-005.xml ; I agree with Helmut Kohl , who , along with François Mitterrand and Jacques Delors and others - we just saw Jacques Santer in the film - contributed to the ultimate introduction of the euro , when he said in 1998 that ' ... a currency is of course a means of payment . But a currency is also far more than a means of payment . It has something to do with cultural identity and it is a measure of political stability ... Imagine what a marvellous achievement it is that in the European Union ... , with all our intelligence , creativity and colourful variety , and in spite of all the difficulties ... , millions of our people should have a single currency . ' On behalf of the European Parliament , I would very much like to thank all the architects of the euro , and all the people who prepared the way for __it__ , in particular the European Central Bank , its current President Jean- Claude Trichet and his sadly departed predecessor Willem Duisenberg for their historic achievements . ;29; 32.31 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; I would like to thank the presidents of the two institutions , Mr Juncker in his capacity as President of the Eurogroup and the President of the European Central Bank Mr Trichet , most warmly for their excellent cooperation with the European Parliament . On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , __it__ is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . ;38; 41.16 ; it ; unknown_ref ;pleonastic_ref; empty;unknown_ref
ep-09-01-13-005.xml ; On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , it is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , __it__ ceases to belong to the people who invented it and it is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. ;39; 42.24 ; it ; nominal_ref ;nominal_ref; l';nominal_ref
ep-09-01-13-005.xml ; On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , it is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented __it__ and it is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. ;39; 42.33 ; it ; unknown_ref ;nominal_ref; appartenir;unknown_ref
ep-09-01-13-005.xml ; On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , it is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented it and __it__ is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. ;39; 42.35 ; it ; unknown_ref ;nominal_ref; hommes;unknown_ref
ep-09-01-13-005.xml ; On the occasion of its 10th birthday , we wish our single currency , the euro , many more successful years with a bright common future for our continent of Europe . Mr President , Mr Giscard d' Estaing , Mr Juncker , ladies and gentlemen , it is an immense honour and a great pleasure to participate in this ceremony to celebrate the euro , one of Europe 's main achievements . Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented it and it is stronger than those who are in control of __it__ ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. ;39; 42.45 ; it ; unknown_ref ;nominal_ref; ceux;unknown_ref
ep-09-01-13-005.xml ; Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented it and it is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. Over the decades , the single European currency was an idea shared only by a few . Many more thought that __it__ would never happen or that it was doomed to failure . ;41; 44.5 ; it ; unknown_ref ;nominal_ref; beaucoup;unknown_ref
ep-09-01-13-005.xml ; Jean Monnet , the founding father of Europe , once said : ' When an idea matches the needs of the time , it ceases to belong to the people who invented it and it is stronger than those who are in control of it ' , and he added , ' there are no premature ideas , there are opportune moments that you have to know how to wait for '. Over the decades , the single European currency was an idea shared only by a few . Many more thought that it would never happen or that __it__ was doomed to failure . ;41; 44.11 ; it ; unknown_ref ;nominal_ref; plus;unknown_ref
ep-09-01-13-005.xml ; Without them , there would be no euro . Since the introduction of the euro , our fellow citizens have known a level of price stability that few in the euro area had achieved before . This price stability is an advantage for all European citizens . __it__ protects income and savings , helps to reduce the cost of financing , and encourages investment , job - creation and medium - and long - term prosperity . ;47; 52.1 ; it ; unknown_ref ;nominal_ref; cette;unknown_ref
ep-09-01-13-005.xml ; This price stability is an advantage for all European citizens . It protects income and savings , helps to reduce the cost of financing , and encourages investment , job - creation and medium - and long - term prosperity . The single currency is a factor for dynamism in the European economy . __it__ has increased price transparency , strengthened trade and promoted economic and financial integration . ;49; 54.1 ; it ; nominal_ref ;nominal_ref; elle;nominal_ref
ep-09-01-13-005.xml ; It has increased price transparency , strengthened trade and promoted economic and financial integration . ( DE ) The last few months have demonstrated another advantage of the euro . The financial crisis has shown that , in times of turbulence , __it__ is better to be in a large , safe ship than in a small boat . ;51; 56.13 ; it ; unknown_ref ;pleonastic_ref; empty;unknown_ref
ep-09-01-13-005.xml ; Together , we have shown that , even in very difficult circumstances , Europe can make decisions . ( Applause ) We owe the historic success of the euro , not only to the determination and perseverance of visionary leaders - and I mention them - we owe __it__ also to the effective interplay between European institutions . ;57; 62.28 ; it ; unknown_ref ;pleonastic_ref; empty;unknown_ref
ep-09-01-13-005.xml ; The euro is an historic achievement . What matters most today is our responsibility for the future . New challenges are arising . If these challenges are faced with utmost lucidity and audacity , they can generate the powerful ideas which Jean Monnet referred to and which have advanced us so far on the path of stability and prosperity in Europe . Mr President , Mr Giscard d' Estaing , Mr Trichet , Mr Almunia , ladies and gentlemen , over the last 50 years Europe has often proved its capacity for setting out grand ambitions and for developing the spirit and the determination needed to implement in practice the ambitions __it__ cherishes . ;78; 90.50 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; The European Union itself is the best example of this , along with the internal market and enlargement , in other words , with the renewal of ties between Europe 's geography and history , and along with the Economic and Monetary Union , whose 10th anniversary we celebrate today . The path which led to the creation of the Economic and Monetary Union and the introduction of our single currency was a long one , and the genesis of the Economic and Monetary Union after the initial impulse of the Werner report in 1970 demonstrates this . __it__ was a long genesis which went via the monetary snake , the European Monetary System , the creation of the ecu in 1979 , the 1989 Delors plan , the Maastricht Treaty in 1992 , and also the Danish ' no ' and the French ' yes ' , which at the time was said to be small , without forgetting the 1993 crisis in the European Monetary System . ;81; 93.1 ; it ; unknown_ref ;nominal_ref; longue;unknown_ref
ep-09-01-13-005.xml ; It was a long genesis which went via the monetary snake , the European Monetary System , the creation of the ecu in 1979 , the 1989 Delors plan , the Maastricht Treaty in 1992 , and also the Danish ' no ' and the French ' yes ' , which at the time was said to be small , without forgetting the 1993 crisis in the European Monetary System . The journey has not been without its difficulties and shocks . At the time , there were many who criticised the single currency both in the political and academic worlds , without mentioning the notable number of central bankers who felt that the Economic and Monetary Union could not or should not be achieved and that if , despite everything , __it__ were to come into being , the single currency , in brief , would be weak and without a future . ;83; 95.51 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; The journey has not been without its difficulties and shocks . At the time , there were many who criticised the single currency both in the political and academic worlds , without mentioning the notable number of central bankers who felt that the Economic and Monetary Union could not or should not be achieved and that if , despite everything , it were to come into being , the single currency , in brief , would be weak and without a future . __it__ is important for me to take advantage of the 10th anniversary of this key event in European integration to pay homage , in my turn , to those men who created the euro , such as Pierre Werner , Helmut Kohl , François Mitterrand , Jacques Delors , Valéry Giscard d' Estaing and others . ;84; 96.1 ; it ; pleonastic_ref ;pleonastic_ref; de;pleonastic_ref
ep-09-01-13-005.xml ; I would like , once again , to applaud their vision , their determination and their unfailing commitment to Europe . Those I have mentioned , and many others who accompanied them , could not have imagined the rapid success of their political project . Since 1 January of this year , 16 Member States have been participating in the Economic and Monetary Union and the euro is the currency of almost 330 million European citizens . The euro , then , has become the most tangible sign of European integration . As a tangible sign recognised around the world , the euro is a measure of stability . __it__ is protecting its citizens from the most serious consequences of the economic crisis . ;87; 102.1 ; it ; unknown_ref ;nominal_ref; en;unknown_ref
ep-09-01-13-005.xml ; Those I have mentioned , and many others who accompanied them , could not have imagined the rapid success of their political project . Since 1 January of this year , 16 Member States have been participating in the Economic and Monetary Union and the euro is the currency of almost 330 million European citizens . The euro , then , has become the most tangible sign of European integration . As a tangible sign recognised around the world , the euro is a measure of stability . It is protecting its citizens from the most serious consequences of the economic crisis . After 10 years , __it__ has to be recognised that the euro is an unquestionable success . ;88; 103.5 ; it ; unknown_ref ;pleonastic_ref; est;unknown_ref
ep-09-01-13-005.xml ; The euro area economies are better protected against negative economic developments because being part of the euro area is a mark of quality certifying that its members have a real capacity for implementing prudent macroeconomic policies and policies based on sustained growth and prosperity for its citizens . The protection afforded by the euro is therefore directly linked to our credibility , which rests on the ability to implement such policies . This credibility is the foundation of the benefits of Economic and Monetary Union and we must maintain __it__ to continue fully to profit from the benefits of the single currency . ;96; 111.18 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; This balancing demands the active cooperation of the major economies in America , Asia and Europe . Despite noticeable progress , the euro 's international image remains , too often , overly fragmented and national interests too often win out over the common interest , preventing the euro area from fully assuming the political responsibility that corresponds to its economic importance and from achieving all of the economic benefits deriving from Economic and Monetary Union . Economic and Monetary Union is , of course , an economic project , but __it__ is , first of all , a political project . ;103; 118.15 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ;" The euro has given us low inflation and low interest rates , thanks to a macroeconomic framework directed at stability . The euro has provided a clear boost to trade and investment among its Member States . The euro has also facilitated the creation of 16 million jobs over the last 10 years in the euro area , three times the corresponding figure from the previous decade . The euro has encouraged financial integration and the development of the single market ; __it__ has protected the members of the euro area from external disruption ; and it has been and continues to be a pole of stability , not just for the European economy , but also for the global economy . ";115; 131.15 ; it ; unknown_ref ;nominal_ref; marché;unknown_ref
ep-09-01-13-005.xml ;" The euro has given us low inflation and low interest rates , thanks to a macroeconomic framework directed at stability . The euro has provided a clear boost to trade and investment among its Member States . The euro has also facilitated the creation of 16 million jobs over the last 10 years in the euro area , three times the corresponding figure from the previous decade . The euro has encouraged financial integration and the development of the single market ; it has protected the members of the euro area from external disruption ; and __it__ has been and continues to be a pole of stability , not just for the European economy , but also for the global economy . ";115; 131.29 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; The spread of their public debt securities would be much greater than currently , and their margins for combating the crisis through fiscal stimuli would be narrower . The Stability and Growth Pact , reformed in 2005 , has encouraged governments to sort out their public accounts , leading in 2007 to the lowest budget deficit for 25 years , which is now enabling them to face the crisis in a better situation . Throughout this crisis , the actions of the European Central Bank have done nothing but reinforce the solid reputation that __it__ had already earned in the early years of Economic and Monetary Union . ;121; 138.21 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; The crisis has opened up a new chapter for the global economy , in which the Economic and Monetary Union must continue to play a relevant role in serving the common interests and ambitions of all Europeans . Mr President , Mr Juncker , Mr Trichet , ladies and gentlemen , everyone who has been involved in creating the European currency is grateful to you , Mr President , and to you , ladies and gentlemen , for this very fine initiative which you have taken in commemorating the 10th anniversary of the birth of the euro . I am one of those people who think that __it__ is better to avoid the ever -increasing number of commemoration ceremonies , but this one is justified because it marks the greatest contribution to European integration since the election of the European Parliament by universal suffrage in 1979 . ;132; 149.10 ; it ; pleonastic_ref ;pleonastic_ref; ceux;pleonastic_ref
ep-09-01-13-005.xml ; The crisis has opened up a new chapter for the global economy , in which the Economic and Monetary Union must continue to play a relevant role in serving the common interests and ambitions of all Europeans . Mr President , Mr Juncker , Mr Trichet , ladies and gentlemen , everyone who has been involved in creating the European currency is grateful to you , Mr President , and to you , ladies and gentlemen , for this very fine initiative which you have taken in commemorating the 10th anniversary of the birth of the euro . I am one of those people who think that it is better to avoid the ever -increasing number of commemoration ceremonies , but this one is justified because __it__ marks the greatest contribution to European integration since the election of the European Parliament by universal suffrage in 1979 . ;132; 149.29 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; I am one of those people who think that it is better to avoid the ever -increasing number of commemoration ceremonies , but this one is justified because it marks the greatest contribution to European integration since the election of the European Parliament by universal suffrage in 1979 . We have certainly come a long way and perhaps this pleasant , friendly gathering does not paint the whole picture . I would like to pay tribute to all those who mapped out this course and those who have followed __it__ . We can find its distant origins in the report from the Luxembourg prime minister , Pierre Werner , your predecessor , in 1970 . ;134; 151.20 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; We have certainly come a long way and perhaps this pleasant , friendly gathering does not paint the whole picture . I would like to pay tribute to all those who mapped out this course and those who have followed it . We can find its distant origins in the report from the Luxembourg prime minister , Pierre Werner , your predecessor , in 1970 . __it__ was , however , the monetary crisis in the years that followed and the currency flotation which triggered action in this area . ;135; 153.1 ; it ; nominal_ref ;pleonastic_ref; la;unknown_ref
ep-09-01-13-005.xml ; What fine words can we use in our anniversary toasts ? First of all , the euro 's success has exceeded expectations , not only of all its opponents , of course , but even of all its supporters . I will not go into detail as you have only given me five minutes . During the conversations which I had with the most eminent monetary experts between 1995 and 2000 , they were all sceptical about the possibility of introducing the euro and making __it__ a success . ;146; 168.31 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-13-005.xml ; The euro is Europe 's currency and must express its distinct culture , promoting a rational and stable model among the world 's other currencies . Finally , I do not think that the general public will need to wait too long for banking regulation to be restored in the euro area . __it__ seems to me that we could call on the European Central Bank to carry out this process of restoring order and supervise its implementation , according to Article 106 ( 5 ) of the Maastricht Treaty . ;156; 179.1 ; it ; nominal_ref ;pleonastic_ref; il;nominal_ref
ep-09-01-13-005.xml ; Let us counter the inevitability of failure with the energy of success . That success today goes by the lovely name of the euro . ( Applause ) Mr President , the euro is the successful outcome of a vision and political will , and not the product of the market . __it__ demonstrates the best that Europe can achieve when everyone joins forces . ;161; 186.1 ; it ; unknown_ref ;nominal_ref; présidente;unknown_ref
ep-09-01-13-005.xml ; The actions of this Parliament played a crucial role in that , at the time of the transition to the euro , we were not only concerned about the transfer of accounts in the banks but also about our citizens , so that they could adapt to , get used to and adopt this new currency which was going to be theirs . I also believe that this action by our institution must be recalled and given credit . I am also pleased that this ceremony can take place here , in the European Parliament , the home of democracy for all Europe 's citizens . After all , the euro is first and foremost the concern of us all , and then of the banks . __it__ is certainly the concern of Europeans , as they are happy to tell us . ;166; 193.1 ; it ; unknown_ref ;nominal_ref; je;unknown_ref
ep-09-01-13-005.xml ; However , an anniversary is also a time for looking to the future . The euro , which has been enriched by these last 10 years , must now open up new areas for development , not that we have not dealt with these at all , but simply because they are still work in progress ahead of us . On the subject of economic cooperation , Jean- Claude Juncker described the crisis that we are going through . __it__ is not a normal situation . In this current crisis we all know that , if we had made progress in the Economic Union as quickly as we have in the Monetary Union , we would be even better off today . ;177; 207.1 ; it ; unknown_ref ;pleonastic_ref; sur;unknown_ref
ep-09-01-13-005.xml ; On the subject of economic cooperation , Jean- Claude Juncker described the crisis that we are going through . It is not a normal situation . In this current crisis we all know that , if we had made progress in the Economic Union as quickly as we have in the Monetary Union , we would be even better off today . Let us learn then the lessons from this . __it__ is not normal for us to focus on the budget deficit balances and not on the quality of public spending . ;179; 210.1 ; it ; pleonastic_ref ;pleonastic_ref; il;pleonastic_ref
ep-09-01-13-005.xml ; It is not normal for us to focus on the budget deficit balances and not on the quality of public spending . Governments must learn to talk together about their economic policies . __it__ is not normal for Member States to borrow at such different rates of interest when they have the same currency and the same rate of interest set by the European Central Bank . ;181; 212.1 ; it ; pleonastic_ref ;pleonastic_ref; il;pleonastic_ref
ep-09-01-13-005.xml ; Governments must learn to talk together about their economic policies . It is not normal for Member States to borrow at such different rates of interest when they have the same currency and the same rate of interest set by the European Central Bank . The same applies when __it__ comes to supervising the financial markets . President Giscard d' Estaing mentioned Article 105 ( 6 ) , which is our common platform , allowing us to make progress . ;182; 213.5 ; it ; unknown_ref ;pleonastic_ref; même;unknown_ref
ep-09-01-13-005.xml ; It is not normal for Member States to borrow at such different rates of interest when they have the same currency and the same rate of interest set by the European Central Bank . The same applies when it comes to supervising the financial markets . President Giscard d' Estaing mentioned Article 105 ( 6 ) , which is our common platform , allowing us to make progress . I think that one of the lessons from this crisis is that __it__ actually shows that the European Central Bank will need to have a supervisory role . ;183; 215.13 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
